NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,YEARS_IN_BUSINESS,ANNUAL_SALES,AVERAGE_CHECK,NUMBER_OF_ROOMS,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,% Share of F&B Purchases from Company
CHICK-FIL-A,MYRTLE BEACH,SC,29577,9784,45051,HORRY,5330,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,FRIED CHICKEN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,783792.1989,648865.48616076,134926.71273924,130184.121781797,71138.8643616378,154924.637943122,179823.240469695,0.1453363009
ROLY POLY,GREENVILLE,SC,29607,5970,45045,GREENVILLE,3160,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,51-100 UNITS,1 TO 4,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,142468.5753,121938.68874836,20529.8865516402,22875.1881610163,21447.6132683526,31236.6982466182,30030.0575635333,0.2711002882
LONGHORN STEAKHOUSE,GREENVILLE,SC,29615,3500,45045,GREENVILLE,3160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",FAMILY STEAK / CHOPHOUSE,251-500 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$20 TO $30,NOT APPLICABLE,741983.32907628,694943.405236417,47039.9238398622,96418.8494176181,129598.02221811,123533.943638386,297919.517652461,0.9337584021
JOY OF TOKYO,GREENVILLE,SC,29615,2547,45045,GREENVILLE,3160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,306526.029360756,287819.030106967,18706.9992537886,45971.8318146034,59374.3889359378,42683.0776924818,113762.602267369,0.5610257022
MAC DELI,PORTLAND,OR,97213,3747,41051,MULTNOMAH,6442,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,98978.7519,87007.1948233277,11971.5570766723,13605.9348688788,13928.6464074674,18175.9466572781,31667.3709802061,0.4087232491
PIZZA HUT,CANTONMENT,FL,32533,9595,12033,ESCAMBIA,6080,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,208461.1626,170637.692727742,37823.4698722577,36493.9981720026,19942.0755038265,43429.408875,39152.9415725128,0.303824017
NICK'S GREEK CAFE,PARK CITY,UT,84060,7372,49043,SUMMIT,,FSR - UPSCALE CASUAL DINING RESTAURANTS,EUROPEAN,GREEK,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,31670.5708676081,29179.7550794351,2490.81578817299,4153.89096381289,6432.07613592233,6147.30298940865,9788.60228949691,0.866614018
SMILE LOUNGE,HOUSTON,TX,77087,1448,48201,HARRIS,3362,NIGHTLIFE VENUES,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
WENDY'S,HOUSTON,TX,77096,1719,48201,HARRIS,3362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,478199.4246,400480.06653162,77719.3580683805,74987.5704385604,40976.8144473008,89238.395907455,130306.269942416,0.4530499178
SUBWAY,EVERETT,WA,98201,3786,53061,SNOHOMISH,7602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.266197567
REGENCY INN,FORT WALTON BEACH,FL,32548,5210,12091,OKALOOSA,2750,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,101 - 250,,,,,,,,#NA
EGYPT NIGHTCLUB,PHILADELPHIA,PA,19106,,42101,PHILADELPHIA,6162,NIGHTLIFE VENUES,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
I LOVE YOU GRAND BUFFET,HARLINGEN,TX,78550,5938,48061,CAMERON,1240,LSR - BUFFET RESTAURANTS,CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,226041.015362936,202050.759578772,23990.2557841642,35848.8167552739,32958.1502613565,41994.3281990351,69649.1296959606,0.5390259763
THE OFFICE LOUNGE,CORPUS CHRISTI,TX,78418,6265,48355,NUECES,1880,NIGHTLIFE VENUES,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
AMELIA'S DINER,AUGUSTA,GA,30906,4315,13245,RICHMOND,0600,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,94800.0382432823,86501.7764172205,8298.26182606183,11632.7727954348,15282.2701430222,19746.3874342676,33746.9888659347,0.2006182813
COLD STONE CREAMERY,BUFFALO,NY,14226,1042,36029,ERIE,1280,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS",FROZEN DESSERT,ICE CREAM / DAIRY,501+ UNITS,20 TO 49,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,83508.6,68393.5434,15115.0566,11691.204,10772.6094,30898.182,0,0.9118830443
TAKUMI RESTAURANT,LOS ANGELES,CA,90012,4202,06037,LOS ANGELES,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42645.3702611297,40042.7628697894,2602.60739134029,6395.82156662074,8260.44954642787,5938.27433147018,15827.1984460146,0.3989766332
SUISUN SEAFOOD CENTER,SUISUN CITY,CA,94585,4154,06095,SOLANO,7362,FSR - UPSCALE CASUAL DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",SEAFOOD & FISH,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$30 TO $50,NOT APPLICABLE,239175.972827956,225702.113567493,13473.8592604632,22456.432100772,41349.7769748883,32007.9012209671,116414.144010402,0.1065690668
DAISY DUKES SALOON,PEMBROKE PINES,FL,33024,6137,12011,BROWARD,4992,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,UNCODED,NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
HIGHLANDP TOWER CAFETERIA,MEMPHIS,TN,38111,4445,47157,SHELBY,4920,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),UNKNOWN,2 TO 5 YEARS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,161055.128529327,146957.268974285,14097.8595550419,19762.8371511124,25962.9429240104,33547.0008783588,57332.5257035539,0.6246048422
TACO DEL MAR,BOISE,ID,83716,6706,16001,ADA,1080,LSR - QUICK CASUAL,MEXICAN,MEXICAN,101-250 UNITS,1 TO 4,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,191413.08,172102.16288673,19310.91711327,30938.3370470802,29344.4200790007,32593.5585139319,63245.8079000747,0.06814252571
MANNY'S UPTOWN TEXMEX RESTAURANTE,ADDISON,TX,75001,4957,48113,DALLAS,1922,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN REGIONAL,SOUTHWESTERN / TEX-MEX,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,107811.026028931,101231.419110461,6579.60691847077,16169.1663402873,20883.1002194942,15012.4490559437,40012.4677820803,0.2285496968
RIO WRAP,YPSILANTI,MI,48197,,26161,WASHTENAW,2162,LSR - QUICK CASUAL,MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,83199.4434,74805.7769098751,8393.66649012491,13447.6307577239,12754.820190285,14167.0878854489,27490.3680285043,0.6717943954
BROAD AXE SALOON,HERMANSVILLE,MI,49847,,26109,MENOMINEE,,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
BIG BERTHA'S GRILL,READING,PA,19608,9383,42011,BERKS,6680,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,40502.5332391645,37660.6898600522,2841.84337911227,5247.63671592689,6580.84719007833,8219.79390078329,14269.3617289817,0.7347345388
SANDRA'S TASTE OF TAMPA,TAMPA,FL,33614,6512,12057,HILLSBOROUGH,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),UNKNOWN,2 TO 5 YEARS,"$500,001 - $1,000,000",$10 TO $15,NOT APPLICABLE,155532.960375979,144620.054976501,10912.9053994778,20151.3438328982,25270.978464752,31564.6646475196,54795.4879582245,0.7594592497
TIN STAR TACO BAR,DALLAS,TX,75225,4427,48113,DALLAS,1922,LSR - QUICK CASUAL,MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,158469.3216,142481.97144392,15987.3501560799,25613.5959114338,24294.0051049002,26983.9402105263,52360.6864900182,0.6106410172
HAMPTON INN,LA VISTA,NE,68128,2386,31153,SARPY,5920,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,251 - 500,,,,,,,,#NA
CAFE FOREST,HOUSTON,TX,77080,7615,48201,HARRIS,3362,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,110906.450970665,100530.05551589,10376.3954547759,13691.7235989588,17937.670169579,25452.4139630602,34456.1472388411,0.9324872024
RAMON CAFE,TAMPA,FL,33624,5000,12057,HILLSBOROUGH,8280,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,37047.1355416569,33581.0095816025,3466.12596005432,4573.57651904029,5991.89039282933,8502.11165986419,11509.714230584,0.1899293463
THIRTYFOUR ST SEAFOOD MARKET & RESTAURANT,TAMPA,FL,33610,4532,12057,HILLSBOROUGH,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",SEAFOOD & FISH,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,110564.752188632,103555.217986831,7009.53420180118,14367.6087782776,19311.7185375591,18408.0953439567,44393.7166114075,0.654713915
PANDA,NEW PORT RICHEY,FL,34653,6217,12101,PASCO,8280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,28909.1922817949,27144.8910915469,1764.30119024798,4335.71180968313,5599.73856035229,4025.54165714426,10729.2191475005,0.2964327723
RICE VALLEY RESTAURANT,NEWTONVILLE,MA,02460,1625,25017,MIDDLESEX,1122,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,121879.065749498,114440.899415686,7438.16633381224,18279.0477012399,23608.0931464475,16971.3927503051,45233.6126576068,0.9402534825
L&L HAWAIIAN BARBECUE,LAS VEGAS,NV,89123,3215,32003,CLARK,4120,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BBQ,BARBECUE,101-250 UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,207382.1697,169754.473730835,37627.6959691645,36305.1056011798,19838.8555197704,43204.6186875,38950.2863371492,0.5698526977
BIG MAMA'S & PAPA'S PIZZERIA,BURBANK,CA,91502,1112,06037,LOS ANGELES,4472,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,62379.1851504951,57392.1750118812,4987.01013861386,10092.7586138614,8311.68356435644,10846.7470514852,18404.4421782178,0.3081331605
HILTON GARDEN INN,ALBANY,NY,12203,7306,36001,ALBANY,0160,3* HOTELS WITHOUT RESTAURANT-UPSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,251-500 UNITS,10 TO 19,5 YEARS PLUS,">$5,000,000",NOT APPLICABLE,251 - 500,,,,,,,,#NA
RECOVERY ROOM SPORTS GRILL,ALBANY,NY,12208,3475,36001,ALBANY,0160,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,122428.770419843,113838.60672376,8590.16369608355,15862.2599467363,19892.2132856397,24846.3288563969,43132.6208866841,0.287689756
SUBWAY,PHOENIX,AZ,85041,5004,04013,MARICOPA,6200,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,140672.5785,120401.497165394,20271.0813346058,22586.8174473339,21177.2389439342,30842.9201101038,29651.4906608016,0.9662123471
MARISCOS NAYARIT,LOS ANGELES,CA,90044,6008,06037,LOS ANGELES,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.3933211435
MELODY RESTAURANT,PASADENA,CA,91104,5009,06037,LOS ANGELES,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN REGIONAL,SOUTHERN & SOUL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,82980.7782309781,77916.5383043299,5064.2399266483,12445.2020881716,16073.4571584924,11554.8914772486,30797.088552037,0.9606409976
THREE COD TAVERN,MARBLEHEAD,MA,01945,2343,25009,ESSEX,1122,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
FARMER BOYS,ESCONDIDO,CA,92027,2311,06073,SAN DIEGO,7320,LSR - QUICK CASUAL,HAMBURGERS,HAMBURGERS,51-100 UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,579659.6556,530085.199530869,49574.4560691314,78183.0484256927,74155.1238700757,82365.8931565256,210691.438293808,0.6816134532
STARBUCKS,SAN MARCOS,CA,92078,2419,06073,SAN DIEGO,7320,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,178199.4228,124561.3965372,53638.0262628,48113.844156,22987.7255412,21383.930736,0,0.1594733663
W HOTELS,SAN DIEGO,CA,92101,3501,06073,SAN DIEGO,7320,4* HOTELS WITH RESTAURANT-UPPER SCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,10-50 UNITS,5 TO 9,5 YEARS PLUS,">$5,000,000",NOT APPLICABLE,>500,,,,,,,,#NA
JACK IN THE BOX,MOORPARK,CA,93021,1746,06111,VENTURA,4472,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,406882.9422,340754.294924422,66128.6472755784,63804.2660005141,34865.719125964,75929.7883187661,110872.986820566,0.3229510814
GINGER CAFE,SUNNYVALE,CA,94087,1397,06085,SANTA CLARA,7362,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,162590.454178632,147970.112861538,14620.341317094,21164.341191453,25238.567008547,30845.1343940171,55831.3157324786,0.6299849367
OLD SOUTH BAR B QUE,CONCORD,CA,94519,1555,06013,CONTRA COSTA,7362,LSR - QUICK CASUAL,BBQ,BARBECUE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,76617.3582,68887.7325462154,7729.62565378456,12383.760042148,11745.759194534,13046.2993839009,25315.5464534002,0.4526805359
MAKIYA SUSHI,CONCORD,CA,94520,2686,06013,CONTRA COSTA,7362,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,99692.9150096831,93608.7488767664,6084.16613291675,14951.6369996064,19310.6142479532,13882.019891173,36999.5509444105,0.2944900382
E TEA CAFE,MILPITAS,CA,95035,7915,06085,SANTA CLARA,7362,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,104673.4458,73166.7386142,31506.7071858,28261.830366,13502.8745082,12560.813496,0,0.1638854246
METRO BALDERAS TAQUERIA,SANTA CLARA,CA,95050,2901,06085,SANTA CLARA,7362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,136565.1657,111786.600877519,24778.5648224809,23907.6135106186,13064.2696779337,28451.0761875,25649.5161343431,0.7649527034
TEQUILAS MEXICAN RESTAURANT,MODESTO,CA,95351,5039,06099,STANISLAUS,5170,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$10 TO $15,NOT APPLICABLE,160155.396631411,150381.261327071,9774.1353043397,24019.6141694548,31022.2555311651,22301.2879250246,59439.3067562586,0.1321796745
HONG KONG GARDEN,SONORA,CA,95370,5023,06109,TUOLUMNE,,LSR - DELIVERY AND TAKE AWAY ONLY,CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,28730.9673,25151.2693157096,3579.69798429036,4068.40457866739,3299.54770725894,5434.91537440953,9469.07936366197,0.6267024066
FELIPE'S MEXICAN RESTAURANT,FOLSOM,CA,95630,9596,06067,SACRAMENTO,6922,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$10 TO $15,NOT APPLICABLE,180346.683257193,169340.292458502,11006.3907986912,27047.8412822279,34933.3273175851,25112.8803289608,66933.0041576363,0.8454790382
PIOLA RESTAURANT,HALLANDALE BEACH,FL,33009,4621,12011,BROWARD,4992,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,116626.861673843,108047.898173156,8578.96350068713,15833.3251333028,19361.470295923,16093.2937242327,44826.0127503436,0.3882122901
EMUNAH CAFE & TEA ROOM,FORT LAUDERDALE,FL,33308,6752,12011,BROWARD,4992,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",OTHER ASIAN,SUSHI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,42078.3721590883,38294.6311876923,3783.74097139601,5477.32663430199,6531.73533903134,7982.71368934473,14449.1316749858,0.8393619072
CITY BUFFET,RIVERDALE,GA,30274,2941,13063,CLAYTON,0520,LSR - BUFFET RESTAURANTS,OTHER ASIAN,ASIAN UNCLASSIFIED,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,133958.743613887,119741.392313007,14217.3513008798,21245.0932626998,19531.9968535806,24887.1092505912,41276.1811961025,0.6143715407
BURGER KING,CAMILLA,GA,31730,1405,13205,MITCHELL,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,416034.6219,348418.59794653,67616.0239534704,65239.3623030848,35649.9247557841,77637.6139125964,113366.760723393,0.9189747942
LITTLE CAESARS,BURLEY,ID,83318,3438,16031,CASSIA,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,158076.279,129394.709245217,28681.5697547832,27673.4302203444,15122.0930165816,32932.558125,29689.7092892219,0.8092290918
MIDTOWN DELI LLC,POST FALLS,ID,83854,6497,16055,KOOTENAI,,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,32169.8628,28278.8928567943,3890.96994320572,4422.17192675642,4527.05894261674,5907.50740942364,10292.4613628103,0.235254503
THE LANDING,SAGLE,ID,83860,9271,16017,BONNER,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,108973.745356833,99434.7969777521,9538.94837908119,13372.0074790523,17567.1470803236,22698.7017711644,38792.555777232,0.04045908178
ANGEL'S MEXICAN RESTAURANT,PALATINE,IL,60074,2699,17031,COOK,1602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$10 TO $15,NOT APPLICABLE,160155.396631411,150381.261327071,9774.1353043397,24019.6141694548,31022.2555311651,22301.2879250246,59439.3067562586,0.5420053354
STARBUCKS,LOMBARD,IL,60148,1303,17043,DU PAGE,1602,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,232099.8876,162237.8214324,69862.0661676,62666.969652,29940.8855004,27851.986512,0,0.2046206151
POPEYES LOUISIANA KITCHEN,CHICAGO,IL,60636,3637,17031,COOK,1602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,FRIED CHICKEN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,383794.3539,317725.680835528,66068.6730644715,63746.3998460367,34834.0982765228,75860.9251355385,88052.8595323215,0.8332018147
SNAPPY TOMATO PIZZA,EMINENCE,KY,40019,1017,21103,HENRY,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,51-100 UNITS,10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,126768.8799,103767.766168144,23001.1137318559,22192.6387324936,12127.1249904337,26410.1833125,23809.5887312181,0.6358461383
RAISING CANE'S CHICKEN FINGERS,LA PLACE,LA,70068,4107,22095,ST JOHN THE BAPTIST,5560,LSR - QUICK CASUAL,CHICKEN,FRIED CHICKEN,101-250 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,636477.5682,572265.835313377,64211.7328866233,102874.670465976,97574.6544181915,108378.53328483,210301.918819152,0.03684512928
